Time,NOx (ppb),NO2 (ppb),PM 2.5 (ug/m3)
2019-05-01 17:00:00 UTC,23.2,8.8,15
2019-05-01 18:00:00 UTC,26.5,10.7,11
2019-05-01 19:00:00 UTC,24.5,9.4,15
2019-05-01 20:00:00 UTC,21,9,14
2019-05-01 21:00:00 UTC,22.9,9.6,15
2019-05-01 22:00:00 UTC,16.2,7.5,20
2019-05-01 23:00:00 UTC,20.9,8.6,14
2019-05-02 00:00:00 UTC,25.6,10.3,17
2019-05-02 01:00:00 UTC,23.4,11,12
2019-05-02 02:00:00 UTC,25.2,10.2,10
2019-05-02 03:00:00 UTC,22.4,9.8,14
2019-05-02 04:00:00 UTC,19.6,8.2,16
2019-05-02 05:00:00 UTC,18.2,7.1,13
2019-05-02 06:00:00 UTC,15.3,6.8,14
2019-05-02 07:00:00 UTC,13.1,5.6,18
2019-05-02 08:00:00 UTC,14.2,8.6,14
2019-05-02 09:00:00 UTC,22.6,15.4,-2
2019-05-02 10:00:00 UTC,24.5,15,3
2019-05-02 11:00:00 UTC,34.2,18.5,1
2019-05-02 12:00:00 UTC,36,18.9,2
2019-05-02 13:00:00 UTC,34.9,19.1,-1
2019-05-02 14:00:00 UTC,36.8,19.4,9
2019-05-02 15:00:00 UTC,29.1,15.5,9
2019-05-02 16:00:00 UTC,30.6,16.4,12
2019-05-02 17:00:00 UTC,28.5,14.8,10
2019-05-02 18:00:00 UTC,14.6,9.8,-1
2019-05-02 19:00:00 UTC,19.9,13,7
2019-05-02 20:00:00 UTC,3.8,3.6,7
2019-05-02 21:00:00 UTC,2.7,2.9,-2
2019-05-02 22:00:00 UTC,6.5,6.5,5
2019-05-02 23:00:00 UTC,30.9,21.5,8
2019-05-03 00:00:00 UTC,27.6,17.3,4
2019-05-03 01:00:00 UTC,45.1,26.8,6
2019-05-03 02:00:00 UTC,36.8,24.2,5
2019-05-03 03:00:00 UTC,43,24.5,5
2019-05-03 04:00:00 UTC,32.2,15.7,3
2019-05-03 05:00:00 UTC,23.4,13.4,6
2019-05-03 06:00:00 UTC,2.3,2.6,6
2019-05-03 07:00:00 UTC,5.1,4.8,8
2019-05-03 08:00:00 UTC,14.5,9.8,6
2019-05-03 09:00:00 UTC,13.8,7.8,3
2019-05-03 10:00:00 UTC,37.4,20.4,6
2019-05-03 11:00:00 UTC,13.5,9.3,5
2019-05-03 12:00:00 UTC,18.1,12,3
2019-05-03 13:00:00 UTC,43.3,20.6,-1
2019-05-03 14:00:00 UTC,34.6,14.8,6
2019-05-03 15:00:00 UTC,30.2,13.9,10
2019-05-03 16:00:00 UTC,30.6,14.6,8
2019-05-03 17:00:00 UTC,34.8,16.3,5
2019-05-03 18:00:00 UTC,29.8,13.2,9
2019-05-03 19:00:00 UTC,22.7,10.4,14
2019-05-03 20:00:00 UTC,22.8,11.1,10
2019-05-03 21:00:00 UTC,23.3,15.2,-1
2019-05-03 22:00:00 UTC,29.1,21,8
2019-05-03 23:00:00 UTC,38.9,23.6,7
2019-05-04 00:00:00 UTC,14.4,13.3,4
2019-05-04 01:00:00 UTC,13.8,9.1,6
2019-05-04 02:00:00 UTC,33,18.7,5
2019-05-04 03:00:00 UTC,18.1,12,1
2019-05-04 04:00:00 UTC,27.9,19.9,4
2019-05-04 05:00:00 UTC,12.6,11.5,6
2019-05-04 06:00:00 UTC,5.4,5.1,2
2019-05-04 07:00:00 UTC,1.5,1.7,1
2019-05-04 08:00:00 UTC,1.3,1.4,1
2019-05-04 09:00:00 UTC,2.6,2.6,3
2019-05-04 10:00:00 UTC,4.5,4.2,0
2019-05-04 11:00:00 UTC,6,5.5,-1
2019-05-04 12:00:00 UTC,6.5,6.1,-2
2019-05-04 13:00:00 UTC,2.2,2,6
2019-05-04 14:00:00 UTC,2.3,2.1,8
2019-05-04 15:00:00 UTC,1.6,1.6,6
2019-05-04 16:00:00 UTC,1.8,1.7,2
2019-05-04 17:00:00 UTC,4.3,3.3,4
2019-05-04 18:00:00 UTC,4.1,3.3,6
2019-05-04 19:00:00 UTC,6.3,4.7,9
2019-05-04 20:00:00 UTC,6.9,5.1,5
2019-05-04 21:00:00 UTC,11.2,7.8,10
2019-05-04 22:00:00 UTC,20.6,13.8,6
2019-05-04 23:00:00 UTC,30.8,20.9,6
2019-05-05 00:00:00 UTC,43.4,26.9,6
2019-05-05 01:00:00 UTC,44.7,26.6,9
2019-05-05 02:00:00 UTC,53.5,29.4,8
2019-05-05 03:00:00 UTC,39.4,23.6,8
2019-05-05 04:00:00 UTC,34.6,21,9
2019-05-05 05:00:00 UTC,27.4,18.3,8
2019-05-05 06:00:00 UTC,CAL,CAL,6
2019-05-05 07:00:00 UTC,CAL,CAL,3
2019-05-05 08:00:00 UTC,CAL,CAL,3
2019-05-05 09:00:00 UTC,CAL,CAL,5
2019-05-05 10:00:00 UTC,7.5,5.3,5
2019-05-05 11:00:00 UTC,28.6,12.1,2
2019-05-05 12:00:00 UTC,22.5,13.7,8
2019-05-05 13:00:00 UTC,19.3,10.7,10
2019-05-05 14:00:00 UTC,16,9.1,8
2019-05-05 15:00:00 UTC,16.2,9.6,7
2019-05-05 16:00:00 UTC,15.6,9.4,7
2019-05-05 17:00:00 UTC,17.5,11.8,11
2019-05-05 18:00:00 UTC,14.2,10.1,16
2019-05-05 19:00:00 UTC,16.7,11.9,14
2019-05-05 20:00:00 UTC,19,13.7,14
2019-05-05 21:00:00 UTC,19.9,14.3,14
2019-05-05 22:00:00 UTC,22.8,16.3,10
2019-05-05 23:00:00 UTC,22.1,15.6,8
2019-05-06 00:00:00 UTC,34.8,23.6,5
2019-05-06 01:00:00 UTC,45.4,29.8,7
2019-05-06 02:00:00 UTC,39.4,26.4,11
2019-05-06 03:00:00 UTC,29.8,19.4,8
2019-05-06 04:00:00 UTC,16.1,11.9,10
2019-05-06 05:00:00 UTC,13.2,11.1,9
2019-05-06 06:00:00 UTC,8.1,7.3,5
2019-05-06 07:00:00 UTC,18.3,14.1,10
2019-05-06 08:00:00 UTC,26.6,16.1,12
2019-05-06 09:00:00 UTC,27.5,16.3,15
2019-05-06 10:00:00 UTC,34.4,19.1,14
2019-05-06 11:00:00 UTC,32.1,17.3,13
2019-05-06 12:00:00 UTC,28.2,14.8,QAS
2019-05-06 13:00:00 UTC,30.9,14.9,7
2019-05-06 14:00:00 UTC,PMA,PMA,4
2019-05-06 15:00:00 UTC,39.9,18.9,10
2019-05-06 16:00:00 UTC,30.8,16.5,11
2019-05-06 17:00:00 UTC,36.2,19.3,6
2019-05-06 18:00:00 UTC,35.5,18.7,11
2019-05-06 19:00:00 UTC,29.1,14.9,12
2019-05-06 20:00:00 UTC,34.4,16.1,8
2019-05-06 21:00:00 UTC,35.3,18.4,9
2019-05-06 22:00:00 UTC,38,20.1,9
2019-05-06 23:00:00 UTC,45.3,22.7,10
2019-05-07 00:00:00 UTC,46.5,24.8,9
2019-05-07 01:00:00 UTC,61.6,24.5,10
2019-05-07 02:00:00 UTC,38.6,17.6,9
2019-05-07 03:00:00 UTC,26,14.3,4
2019-05-07 04:00:00 UTC,29.9,19.3,7
2019-05-07 05:00:00 UTC,34.4,22.3,7
2019-05-07 06:00:00 UTC,30.8,20.7,4
2019-05-07 07:00:00 UTC,23.6,18.3,6
2019-05-07 08:00:00 UTC,22.8,15.8,10
2019-05-07 09:00:00 UTC,41.3,21.3,8
2019-05-07 10:00:00 UTC,53.5,20.6,11
2019-05-07 11:00:00 UTC,49.4,18.5,13
2019-05-07 12:00:00 UTC,30.5,13.7,10
2019-05-07 13:00:00 UTC,31.7,13.6,10
2019-05-07 14:00:00 UTC,30.5,13,9
2019-05-07 15:00:00 UTC,27.6,12.8,16
2019-05-07 16:00:00 UTC,23.9,12.3,11
2019-05-07 17:00:00 UTC,24.3,12.9,18
2019-05-07 18:00:00 UTC,23.9,12.7,13
2019-05-07 19:00:00 UTC,23.9,12.7,13
2019-05-07 20:00:00 UTC,22.7,12.1,19
2019-05-07 21:00:00 UTC,20.4,10.6,18
2019-05-07 22:00:00 UTC,17.4,10,18
2019-05-07 23:00:00 UTC,20.9,11.1,-3
2019-05-08 00:00:00 UTC,33.7,17.9,6
2019-05-08 01:00:00 UTC,37.3,18.9,7
2019-05-08 02:00:00 UTC,22.1,12.8,8
2019-05-08 03:00:00 UTC,14.7,8.3,3
2019-05-08 04:00:00 UTC,11.7,8,6
2019-05-08 05:00:00 UTC,12.4,8.6,6
2019-05-08 06:00:00 UTC,12.1,8.5,3
2019-05-08 07:00:00 UTC,10.6,7.2,8
2019-05-08 08:00:00 UTC,11.3,7.3,5
2019-05-08 09:00:00 UTC,15.6,10.1,7
2019-05-08 10:00:00 UTC,28.6,18.3,9
2019-05-08 11:00:00 UTC,31.2,18.4,9
2019-05-08 12:00:00 UTC,25.5,14.6,7
2019-05-08 13:00:00 UTC,23.5,11.6,7
2019-05-08 14:00:00 UTC,33.8,15.1,14
2019-05-08 15:00:00 UTC,42.7,16.8,13
2019-05-08 16:00:00 UTC,15.9,9.5,-4
2019-05-08 17:00:00 UTC,51,29.4,2
2019-05-08 18:00:00 UTC,34.2,21.5,1
2019-05-08 19:00:00 UTC,28.6,18.5,2
2019-05-08 20:00:00 UTC,26,16.5,6
2019-05-08 21:00:00 UTC,19.4,14,8
2019-05-08 22:00:00 UTC,11.6,9.9,8
2019-05-08 23:00:00 UTC,43.7,27.5,11
2019-05-09 00:00:00 UTC,53.6,28.5,8
2019-05-09 01:00:00 UTC,62.7,26.5,8
2019-05-09 02:00:00 UTC,54.1,23.1,10
2019-05-09 03:00:00 UTC,40.1,19.3,8
2019-05-09 04:00:00 UTC,40.1,16.6,8
2019-05-09 05:00:00 UTC,29.4,12.5,7
2019-05-09 06:00:00 UTC,22.8,9.9,11
2019-05-09 07:00:00 UTC,23.5,8.9,15
2019-05-09 08:00:00 UTC,15.5,7.5,18
2019-05-09 09:00:00 UTC,30,12.2,24
2019-05-09 10:00:00 UTC,12.1,9.1,23
2019-05-09 11:00:00 UTC,12,8,22
2019-05-09 12:00:00 UTC,11.6,8.4,22
2019-05-09 13:00:00 UTC,7.5,6,28
2019-05-09 14:00:00 UTC,4.9,3.7,18
2019-05-09 15:00:00 UTC,6.2,4.4,18
2019-05-09 16:00:00 UTC,9.4,6.2,18
2019-05-09 17:00:00 UTC,18.8,10.9,15
2019-05-09 18:00:00 UTC,20,11.9,17
2019-05-09 19:00:00 UTC,12.8,8.7,14
2019-05-09 20:00:00 UTC,9.3,7.4,10
2019-05-09 21:00:00 UTC,9.4,7.8,12
2019-05-09 22:00:00 UTC,5.5,4.8,2
2019-05-09 23:00:00 UTC,3.6,3.4,6
2019-05-10 00:00:00 UTC,3.1,2.8,5
2019-05-10 01:00:00 UTC,3.1,2.8,5
2019-05-10 02:00:00 UTC,4.4,3.5,2
2019-05-10 03:00:00 UTC,2.7,2.6,6
2019-05-10 04:00:00 UTC,2.7,2.6,4
2019-05-10 05:00:00 UTC,2.5,2.3,6
2019-05-10 06:00:00 UTC,2,2.1,2
2019-05-10 07:00:00 UTC,1.7,1.8,3
2019-05-10 08:00:00 UTC,1.9,1.8,3
2019-05-10 09:00:00 UTC,2.7,2.4,3
2019-05-10 10:00:00 UTC,3.2,2.9,2
2019-05-10 11:00:00 UTC,5.6,5,4
2019-05-10 12:00:00 UTC,5.2,4.6,4
2019-05-10 13:00:00 UTC,4.3,3.5,5
2019-05-10 14:00:00 UTC,4.1,3.3,0
2019-05-10 15:00:00 UTC,5,3.8,3
2019-05-10 16:00:00 UTC,4.7,3.4,2
2019-05-10 17:00:00 UTC,4.9,3.8,6
2019-05-10 18:00:00 UTC,5.8,4.4,2
2019-05-10 19:00:00 UTC,5.8,4.5,5
2019-05-10 20:00:00 UTC,11.7,8.1,6
2019-05-10 21:00:00 UTC,18.6,12.6,7
2019-05-10 22:00:00 UTC,17.1,12.3,5
2019-05-10 23:00:00 UTC,19.2,14.3,6
2019-05-11 00:00:00 UTC,10.3,8,7
2019-05-11 01:00:00 UTC,7.6,7.1,8
2019-05-11 02:00:00 UTC,7.5,7.1,8
2019-05-11 03:00:00 UTC,6.2,5.9,11
2019-05-11 04:00:00 UTC,6.2,5.9,13
2019-05-11 05:00:00 UTC,4.5,4.4,7
2019-05-11 06:00:00 UTC,2.9,2.7,9
2019-05-11 07:00:00 UTC,3.1,2.7,12
2019-05-11 08:00:00 UTC,2.1,2,11
2019-05-11 09:00:00 UTC,2.3,2.1,7
2019-05-11 10:00:00 UTC,3.6,3.3,5
2019-05-11 11:00:00 UTC,3.5,3.1,0
2019-05-11 12:00:00 UTC,3.6,3.1,0
2019-05-11 13:00:00 UTC,5.4,4.2,1
2019-05-11 14:00:00 UTC,4.1,3.2,3
2019-05-11 15:00:00 UTC,7.4,5.1,7
2019-05-11 16:00:00 UTC,6.6,5,4
2019-05-11 17:00:00 UTC,5.2,3.8,0
2019-05-11 18:00:00 UTC,3.7,2.7,5
2019-05-11 19:00:00 UTC,2.9,2.2,6
2019-05-11 20:00:00 UTC,2.4,2,-1
2019-05-11 21:00:00 UTC,3.5,2.7,6
2019-05-11 22:00:00 UTC,5.2,4,2
2019-05-11 23:00:00 UTC,3.9,3.4,8
2019-05-12 00:00:00 UTC,4.4,4.2,5
2019-05-12 01:00:00 UTC,4.7,4.4,8
2019-05-12 02:00:00 UTC,4.8,4.4,7
2019-05-12 03:00:00 UTC,4.7,4.3,6
2019-05-12 04:00:00 UTC,3.6,3.3,3
2019-05-12 05:00:00 UTC,3.7,3.4,4
2019-05-12 06:00:00 UTC,SPN,SPN,3
2019-05-12 07:00:00 UTC,SPN,SPN,1
2019-05-12 08:00:00 UTC,3.3,2.4,4
2019-05-12 09:00:00 UTC,3.2,2.4,1
2019-05-12 10:00:00 UTC,3.3,2.4,1
2019-05-12 11:00:00 UTC,5.5,4.3,-2
2019-05-12 12:00:00 UTC,2.9,1.8,2
2019-05-12 13:00:00 UTC,2.1,1.4,6
2019-05-12 14:00:00 UTC,1.6,1,3
2019-05-12 15:00:00 UTC,1.9,1.2,7
2019-05-12 16:00:00 UTC,1.9,1.2,2
2019-05-12 17:00:00 UTC,1.9,1.2,2
2019-05-12 18:00:00 UTC,2.4,1.4,5
2019-05-12 19:00:00 UTC,8.5,5.2,6
2019-05-12 20:00:00 UTC,9.9,6.2,4
2019-05-12 21:00:00 UTC,15.2,9.3,2
2019-05-12 22:00:00 UTC,15.7,10.2,6
2019-05-12 23:00:00 UTC,27.1,17.4,4
2019-05-13 00:00:00 UTC,48.3,27.8,6
2019-05-13 01:00:00 UTC,45.8,27.3,7
2019-05-13 02:00:00 UTC,25.7,20.6,4
2019-05-13 03:00:00 UTC,20.1,18,10
2019-05-13 04:00:00 UTC,18.3,15.8,7
2019-05-13 05:00:00 UTC,16.4,13.3,8
2019-05-13 06:00:00 UTC,22.2,16.6,2
2019-05-13 07:00:00 UTC,8.7,7.7,5
2019-05-13 08:00:00 UTC,7.3,6,6
2019-05-13 09:00:00 UTC,10.4,7.7,7
2019-05-13 10:00:00 UTC,30.4,9.6,7
2019-05-13 11:00:00 UTC,53.3,18,1
2019-05-13 12:00:00 UTC,31.8,19.4,8
2019-05-13 13:00:00 UTC,28.7,17.1,9
2019-05-13 14:00:00 UTC,26.7,14.6,7
2019-05-13 15:00:00 UTC,27.3,14.8,7
2019-05-13 16:00:00 UTC,23.8,13.7,6
2019-05-13 17:00:00 UTC,28.1,15.8,5
2019-05-13 18:00:00 UTC,25,15,2
2019-05-13 19:00:00 UTC,25.7,15.8,3
2019-05-13 20:00:00 UTC,29.9,18.3,7
2019-05-13 21:00:00 UTC,26.6,16.5,2
2019-05-13 22:00:00 UTC,32.5,20,6
2019-05-13 23:00:00 UTC,42.7,25.7,10
2019-05-14 00:00:00 UTC,50.9,29.4,10
2019-05-14 01:00:00 UTC,49.8,29.8,10
2019-05-14 02:00:00 UTC,50.2,33.8,12
2019-05-14 03:00:00 UTC,34.1,26.6,11
2019-05-14 04:00:00 UTC,33.8,25.9,9
2019-05-14 05:00:00 UTC,35.4,28.3,9
2019-05-14 06:00:00 UTC,43.3,30.7,13
2019-05-14 07:00:00 UTC,34.6,25.7,14
2019-05-14 08:00:00 UTC,30.7,22.6,11
2019-05-14 09:00:00 UTC,24.7,18.3,10
2019-05-14 10:00:00 UTC,18.1,14.2,11
2019-05-14 11:00:00 UTC,23.4,17.4,4
2019-05-14 12:00:00 UTC,36.1,23.4,7
2019-05-14 13:00:00 UTC,38.2,22.2,12
2019-05-14 14:00:00 UTC,36.4,21.1,13
2019-05-14 15:00:00 UTC,29.9,18.2,6
2019-05-14 16:00:00 UTC,20.3,13.3,15
2019-05-14 17:00:00 UTC,11.9,8.6,7
2019-05-14 18:00:00 UTC,26.5,17.9,8
2019-05-14 19:00:00 UTC,28.3,18.9,11
2019-05-14 20:00:00 UTC,32.6,21.7,10
2019-05-14 21:00:00 UTC,24.2,17,7
2019-05-14 22:00:00 UTC,36.7,24.3,12
2019-05-14 23:00:00 UTC,42,29.1,10
2019-05-15 00:00:00 UTC,50.6,34,12
2019-05-15 01:00:00 UTC,45,29.7,12
2019-05-15 02:00:00 UTC,33,21.9,9
2019-05-15 03:00:00 UTC,34.8,24.7,9
2019-05-15 04:00:00 UTC,38.2,25.4,9
2019-05-15 05:00:00 UTC,42.1,26.6,13
2019-05-15 06:00:00 UTC,30,21.3,11
2019-05-15 07:00:00 UTC,7.5,6.2,7
2019-05-15 08:00:00 UTC,6.1,4.7,9
2019-05-15 09:00:00 UTC,7.3,5.6,8
2019-05-15 10:00:00 UTC,44.2,12.3,15
2019-05-15 11:00:00 UTC,78.8,26.1,13
2019-05-15 12:00:00 UTC,49,25.2,14
2019-05-15 13:00:00 UTC,36.1,23,11
2019-05-15 14:00:00 UTC,35.1,21.7,18
2019-05-15 15:00:00 UTC,29.9,19.5,16
2019-05-15 16:00:00 UTC,25.5,17,14
2019-05-15 17:00:00 UTC,24,16.2,10
2019-05-15 18:00:00 UTC,23.7,16,12
2019-05-15 19:00:00 UTC,28.6,18.7,11
2019-05-15 20:00:00 UTC,28.1,17.3,10
2019-05-15 21:00:00 UTC,27.5,17,10
2019-05-15 22:00:00 UTC,27,17.2,13
2019-05-15 23:00:00 UTC,31.3,19.2,4
2019-05-16 00:00:00 UTC,35.7,22.5,8
2019-05-16 01:00:00 UTC,34.7,22.7,7
2019-05-16 02:00:00 UTC,42,26.3,10
2019-05-16 03:00:00 UTC,27.1,17.3,9
2019-05-16 04:00:00 UTC,38.8,21.6,6
2019-05-16 05:00:00 UTC,28.4,18.8,6
2019-05-16 06:00:00 UTC,20,14.8,7
2019-05-16 07:00:00 UTC,30,18.9,11
2019-05-16 08:00:00 UTC,26,17,9
2019-05-16 09:00:00 UTC,40.9,22.9,9
2019-05-16 10:00:00 UTC,55.6,25.9,13
2019-05-16 11:00:00 UTC,44.9,25.6,9
2019-05-16 12:00:00 UTC,33,20.7,13
2019-05-16 13:00:00 UTC,30,18.3,12
2019-05-16 14:00:00 UTC,27.3,16.3,15
2019-05-16 15:00:00 UTC,23.1,14.4,13
2019-05-16 16:00:00 UTC,23.2,14.2,11
2019-05-16 17:00:00 UTC,23.7,13.8,12
2019-05-16 18:00:00 UTC,24.7,13.9,14
2019-05-16 19:00:00 UTC,25.3,14.8,6
2019-05-16 20:00:00 UTC,20.5,11.7,12
2019-05-16 21:00:00 UTC,21,12.8,8
2019-05-16 22:00:00 UTC,24.6,14.9,12
2019-05-16 23:00:00 UTC,36.5,21.8,9
2019-05-17 00:00:00 UTC,45.4,25.4,8
2019-05-17 01:00:00 UTC,27.7,14.5,12
2019-05-17 02:00:00 UTC,17.9,10,13
2019-05-17 03:00:00 UTC,12.1,6.4,13
2019-05-17 04:00:00 UTC,14.1,7,10
2019-05-17 05:00:00 UTC,15.7,8.5,10
2019-05-17 06:00:00 UTC,11.6,6.7,8
2019-05-17 07:00:00 UTC,17.2,8,9
2019-05-17 08:00:00 UTC,13.5,6.9,6
2019-05-17 09:00:00 UTC,25.5,13.1,8
2019-05-17 10:00:00 UTC,35.2,16,8
2019-05-17 11:00:00 UTC,33.2,15.3,12
2019-05-17 12:00:00 UTC,26.8,13,12
2019-05-17 13:00:00 UTC,26.4,11.7,12
2019-05-17 14:00:00 UTC,20.9,9.9,11
2019-05-17 15:00:00 UTC,22.7,11.1,11
2019-05-17 16:00:00 UTC,20.1,10.2,16
2019-05-17 17:00:00 UTC,21.8,11,11
2019-05-17 18:00:00 UTC,19.4,9.7,12
2019-05-17 19:00:00 UTC,17,8.8,14
2019-05-17 20:00:00 UTC,14.9,7.7,15
2019-05-17 21:00:00 UTC,16.4,8.1,12
2019-05-17 22:00:00 UTC,17.1,8,14
2019-05-17 23:00:00 UTC,23.6,9.8,12
2019-05-18 00:00:00 UTC,26.9,10.8,12
2019-05-18 01:00:00 UTC,18.6,7.3,14
2019-05-18 02:00:00 UTC,14.5,5,12
2019-05-18 03:00:00 UTC,14.3,4.8,12
2019-05-18 04:00:00 UTC,14.5,5.2,11
2019-05-18 05:00:00 UTC,10.7,3.8,10
2019-05-18 06:00:00 UTC,7.6,2.7,11
2019-05-18 07:00:00 UTC,7.8,2.1,14
2019-05-18 08:00:00 UTC,7,2.1,12
2019-05-18 09:00:00 UTC,8.3,2.4,13
2019-05-18 10:00:00 UTC,11.2,3.7,10
2019-05-18 11:00:00 UTC,16.5,5.8,10
2019-05-18 12:00:00 UTC,15.4,5.4,13
2019-05-18 13:00:00 UTC,13.2,4.8,16
2019-05-18 14:00:00 UTC,14.4,6.4,19
2019-05-18 15:00:00 UTC,16,7.6,24
2019-05-18 16:00:00 UTC,16.8,8.2,21
2019-05-18 17:00:00 UTC,14.2,7.4,25
2019-05-18 18:00:00 UTC,13.8,8.2,21
2019-05-18 19:00:00 UTC,15.6,8.7,19
2019-05-18 20:00:00 UTC,19.5,8.6,24
2019-05-18 21:00:00 UTC,18.5,8.2,19
2019-05-18 22:00:00 UTC,17.1,7.9,23
2019-05-18 23:00:00 UTC,19.9,9.4,22
2019-05-19 00:00:00 UTC,24.9,10.8,21
2019-05-19 01:00:00 UTC,21.6,9.4,25
2019-05-19 02:00:00 UTC,17.3,7.6,23
2019-05-19 03:00:00 UTC,13.7,6.5,23
2019-05-19 04:00:00 UTC,10.7,5,24
2019-05-19 05:00:00 UTC,7.3,3.6,26
2019-05-19 06:00:00 UTC,SPN,SPN,24
2019-05-19 07:00:00 UTC,SPN,SPN,24
2019-05-19 08:00:00 UTC,5.5,3.2,25
2019-05-19 09:00:00 UTC,6.7,5,24
2019-05-19 10:00:00 UTC,5.3,4.6,27
2019-05-19 11:00:00 UTC,4,3.4,22
2019-05-19 12:00:00 UTC,3.5,2.8,28
2019-05-19 13:00:00 UTC,2.9,2.1,25
2019-05-19 14:00:00 UTC,15.7,9.3,29
2019-05-19 15:00:00 UTC,18.2,11.2,31
2019-05-19 16:00:00 UTC,14.1,9.6,25
2019-05-19 17:00:00 UTC,13.2,9.2,25
2019-05-19 18:00:00 UTC,15.4,10.2,23
2019-05-19 19:00:00 UTC,15.4,9.6,25
2019-05-19 20:00:00 UTC,15.7,10.2,24
2019-05-19 21:00:00 UTC,18.2,11.5,21
2019-05-19 22:00:00 UTC,22.2,14.2,24
2019-05-19 23:00:00 UTC,22.3,14.3,17
2019-05-20 00:00:00 UTC,30.4,17.4,28
2019-05-20 01:00:00 UTC,19.9,10.9,21
2019-05-20 02:00:00 UTC,16.7,7.9,16
2019-05-20 03:00:00 UTC,12.2,5,14
2019-05-20 04:00:00 UTC,14,5.1,12
2019-05-20 05:00:00 UTC,10.4,3.6,12
2019-05-20 06:00:00 UTC,9.2,3.4,16
2019-05-20 07:00:00 UTC,9.8,3.3,14
2019-05-20 08:00:00 UTC,7.4,2.5,13
2019-05-20 09:00:00 UTC,16.8,5.7,20
2019-05-20 10:00:00 UTC,24.4,9.1,23
2019-05-20 11:00:00 UTC,25.9,10.5,22
2019-05-20 12:00:00 UTC,19.6,8.4,23
2019-05-20 13:00:00 UTC,18.9,8.4,30
2019-05-20 14:00:00 UTC,20.2,8.9,26
2019-05-20 15:00:00 UTC,19.4,8.9,21
2019-05-20 16:00:00 UTC,16.5,7.3,22
2019-05-20 17:00:00 UTC,15.3,6.7,17
2019-05-20 18:00:00 UTC,13.9,6,14
2019-05-20 19:00:00 UTC,14.4,5.7,18
2019-05-20 20:00:00 UTC,11.2,4.8,16
2019-05-20 21:00:00 UTC,10,4.2,14
2019-05-20 22:00:00 UTC,14.3,5.2,12
2019-05-20 23:00:00 UTC,19.1,6.7,11
2019-05-21 00:00:00 UTC,17.9,5.8,9
2019-05-21 01:00:00 UTC,15,5.1,10
2019-05-21 02:00:00 UTC,13.9,4.3,15
2019-05-21 03:00:00 UTC,9.5,3.2,13
2019-05-21 04:00:00 UTC,8.1,2.9,14
2019-05-21 05:00:00 UTC,7.9,2.9,17
2019-05-21 06:00:00 UTC,7.3,2.5,17
2019-05-21 07:00:00 UTC,7,3.1,19
2019-05-21 08:00:00 UTC,8,3.5,13
2019-05-21 09:00:00 UTC,14.6,6.9,20
2019-05-21 10:00:00 UTC,24.7,12.4,20
2019-05-21 11:00:00 UTC,12.7,9.1,18
2019-05-21 12:00:00 UTC,22.8,14.3,25
2019-05-21 13:00:00 UTC,2.5,2.3,-2
2019-05-21 14:00:00 UTC,5.3,4.6,6
2019-05-21 15:00:00 UTC,7.5,6.4,3
2019-05-21 16:00:00 UTC,9.9,7.8,8
2019-05-21 17:00:00 UTC,4.3,3.7,8
2019-05-21 18:00:00 UTC,1.3,1.2,4
2019-05-21 19:00:00 UTC,0.7,0.9,8
2019-05-21 20:00:00 UTC,4.7,3.8,10
2019-05-21 21:00:00 UTC,7.4,5.7,13
2019-05-21 22:00:00 UTC,35,24.8,11
2019-05-21 23:00:00 UTC,42.5,28.3,10
2019-05-22 00:00:00 UTC,43.7,28.2,5
2019-05-22 01:00:00 UTC,38,21.7,7
2019-05-22 02:00:00 UTC,38.2,21.2,6
2019-05-22 03:00:00 UTC,40.9,23.8,8
2019-05-22 04:00:00 UTC,30.6,17.1,7
2019-05-22 05:00:00 UTC,29,16.2,10
2019-05-22 06:00:00 UTC,24.5,12.2,13
2019-05-22 07:00:00 UTC,27.3,10,16
2019-05-22 08:00:00 UTC,20.8,8.3,16
2019-05-22 09:00:00 UTC,28,10.2,20
2019-05-22 10:00:00 UTC,36.1,14.5,32
2019-05-22 11:00:00 UTC,18.8,11.4,45
2019-05-22 12:00:00 UTC,16.1,9.5,35
2019-05-22 13:00:00 UTC,16.2,8.3,31
2019-05-22 14:00:00 UTC,15.9,7.6,21
2019-05-22 15:00:00 UTC,16.9,7.6,20
2019-05-22 16:00:00 UTC,15.8,7.4,17
2019-05-22 17:00:00 UTC,16.9,7.8,17
2019-05-22 18:00:00 UTC,16.8,7.7,13
2019-05-22 19:00:00 UTC,16.5,7.8,16
2019-05-22 20:00:00 UTC,13.1,6.2,16
2019-05-22 21:00:00 UTC,14.5,6.9,16
2019-05-22 22:00:00 UTC,20.6,9.5,16
2019-05-22 23:00:00 UTC,25.4,11.8,13
2019-05-23 00:00:00 UTC,19.8,8.6,19
2019-05-23 01:00:00 UTC,15,6.9,21
2019-05-23 02:00:00 UTC,16.5,7.1,26
2019-05-23 03:00:00 UTC,17,6.6,19
2019-05-23 04:00:00 UTC,17.7,6.9,19
2019-05-23 05:00:00 UTC,11.1,3.8,18
2019-05-23 06:00:00 UTC,7.5,2.6,18
2019-05-23 07:00:00 UTC,11.1,4.1,16
2019-05-23 08:00:00 UTC,10.7,3.3,13
2019-05-23 09:00:00 UTC,21.9,7.2,14
2019-05-23 10:00:00 UTC,29.3,9.4,13
2019-05-23 11:00:00 UTC,26.8,8.9,11
